timestamp,round,model_hash,server_state_hash,client_updates_hash,checkpoint_file
1782179624.5559473,11,7f08e884cabeec023a626b8550cb22be0c92f531f634c7a86c616460fe7edfe5,efbed96fb4c0115a738a1476ed13b71a99d735a7345bfde02ed7b55f1f2f123e,d880de8b45daa8593ea2dae54c3cfff974e93299c34393579ce2df96ecf82240,checkpoints/model_7f08e884cabeec02.npz
1782179637.5363195,12,80a78a065dd32da95edb0c92480b14be585422e13c4e1f20682a6ab4df554aba,ce8bdd80fa4548c9edb88821eb75cd6eebae0511020def2dc957bc36f3bdea30,9486912e9f5ac9bd61981f228bff02f21e417a8cf8c51b83cc32036ff7a08cde,checkpoints/model_80a78a065dd32da9.npz
1782179648.210646,13,748ca097714410e6f94407605d2dda412381ff2c266f857b06cd3abdd8c4ecfa,03ad786463b6c668c809ad862ba776dcdbc5292df9cd1cd0cfc957c4c9baa151,57f8eac0ba85cf45ef25d6a5202b66ed1a4e8431d2a47a9f9d94c043972ba4ac,checkpoints/model_748ca097714410e6.npz
1782179658.178815,14,751b6eac6dd2230555b9d3348c32cf9bb0579d8932eb2aa35a1deecdfea49fd9,a8cef893a22f2f57feb7865734570acd332f0fcddd15cd63ed2ed2abe5a5baee,11013c259d8fb02269d0655eacc12d8e3eb6fc72c5dc2fd8c6f765efbff01ed6,checkpoints/model_751b6eac6dd22305.npz
1782179670.563645,15,c53296046a9edea9cc5b45715c984e46107543820f9e94c50188259eec54f5ad,bb334fdce81106c3f56d48915b1a49bc3ea805c3f16c4cabeccfb701c76c3c4d,91b9279bc31af0897c2c0d9682c3cb15858b8fa79a1940b200d8d9da5d436a5f,checkpoints/model_c53296046a9edea9.npz
1782179683.6072578,16,6aa39f48988d66efe84a4560adf05b5e1cfc620bc9532511b783e9b26f74c03e,8aee1c02dcef40d0e6b72449fdba36e3676b5a1d924c76c11288a17e9ec528a2,887b7d1ea6423af8c5244b7804523277dbbb2f13b4e21761caf4b792301285a8,checkpoints/model_6aa39f48988d66ef.npz
1782179696.3257544,17,6bdefcdb4911a068c2d02232dd943ed364a27361dab59eec37574f3f7b0912e4,bb334fdce81106c3f56d48915b1a49bc3ea805c3f16c4cabeccfb701c76c3c4d,e378c25fbfa71d001419e0866473c6d4d7ed4a3c81ea0dc3059fb8f50dafbec8,checkpoints/model_6bdefcdb4911a068.npz
1782179707.16241,18,6c0a3e3e0a7f826b9e175fc695987d83113c4a35916b55a89b53dbfdc8ec57df,d99ad8d0d2d9f227308f6234d063e3a1f59b0867e3f3212c41b15ba0fca41611,e6bd12249572227415f4c05fcf881927ccac89f10bf008ad47cd5fe5d4722846,checkpoints/model_6c0a3e3e0a7f826b.npz
1782179719.8111079,19,6aa39f48988d66efe84a4560adf05b5e1cfc620bc9532511b783e9b26f74c03e,5872089b0f8d5b97fe44f3bc2d3785b89e365a31c1e41ca583dccc79bc74469e,732035dc9a56aee411ed3402b59efae1fb897514361863e7e23b5ffd84680b73,checkpoints/model_6aa39f48988d66ef.npz
1782179734.475219,20,6aa39f48988d66efe84a4560adf05b5e1cfc620bc9532511b783e9b26f74c03e,9f7179114f253a936ec0829e4e5198dea56686808be256cb44a0b366ef7c1cde,77d3b5e930227dae35616121a48474cb4de363de6f2647591c74243e115262c3,checkpoints/model_6aa39f48988d66ef.npz
1782179746.1899998,21,6aa39f48988d66efe84a4560adf05b5e1cfc620bc9532511b783e9b26f74c03e,efbed96fb4c0115a738a1476ed13b71a99d735a7345bfde02ed7b55f1f2f123e,297e275af0d6ffcbd11143653f347b5422d4bc6abdea8c061cdfe161df8cce80,checkpoints/model_6aa39f48988d66ef.npz
1782179757.2326124,22,6aa39f48988d66efe84a4560adf05b5e1cfc620bc9532511b783e9b26f74c03e,9d366d2572c77c4c6c95df4242c13e7c378300659b95b3c66564968ea0b9fa7d,166bca56946a514403065125e35c0823de5c54bbe3d2534c1bc69d856c19b5e6,checkpoints/model_6aa39f48988d66ef.npz
1782179769.359432,23,6aa39f48988d66efe84a4560adf05b5e1cfc620bc9532511b783e9b26f74c03e,efbed96fb4c0115a738a1476ed13b71a99d735a7345bfde02ed7b55f1f2f123e,3ed31d84b392f89b190df881fd106a95d9c6b1febd1916964ccc58ad89f0811c,checkpoints/model_6aa39f48988d66ef.npz
1782179782.1383858,24,6aa39f48988d66efe84a4560adf05b5e1cfc620bc9532511b783e9b26f74c03e,ce8bdd80fa4548c9edb88821eb75cd6eebae0511020def2dc957bc36f3bdea30,f7d78799a0746d587fb5389e2648c27234d26723f1d2339d93c093f7735160e6,checkpoints/model_6aa39f48988d66ef.npz
1782179794.861873,25,118e2556b27558de4b611bde1c52b462eb60178dcc079e241d0215f952f5afe9,ce8bdd80fa4548c9edb88821eb75cd6eebae0511020def2dc957bc36f3bdea30,88fef207add53bafb49ed649b29b31d0487c5ea765053ba881ce122652ef3fe5,checkpoints/model_118e2556b27558de.npz
1782179808.2702093,26,786ac29de91cf3bbd0568992709a7e4dc1b4896959f17c529ea99a6fdd1e4073,5bce9e9735b42d4a6ebc289cd93d2f7d792a5498088ffa048ab6b711a6280c86,2129a22d010357c99666439658d891274576a827ec12085c68ae2b2e6741f7ff,checkpoints/model_786ac29de91cf3bb.npz
1782179820.6967897,27,8d0315ef93fc03ac7482880bb9b72a4e0b0bb90b2dee65f3d5d93b826e7dd0ba,efbed96fb4c0115a738a1476ed13b71a99d735a7345bfde02ed7b55f1f2f123e,dfd873a7fcf1daa157d65026d747d287ef2971ed0d089300d7a4b67d6e088b1e,checkpoints/model_8d0315ef93fc03ac.npz
1782179834.3419693,28,acabb0a2929c65d168ac079057ae6695c1646fb249b1ba657189a9799d648610,8c91c86ade8e7c1d217e64bfbeaba847ff4c0ff3e34d7439fc6d90601e19efbe,e85a5145323568360448225b628dc0635d100d2b510cf6995ddf6e867cac419e,checkpoints/model_acabb0a2929c65d1.npz
1782179848.06668,29,786ac29de91cf3bbd0568992709a7e4dc1b4896959f17c529ea99a6fdd1e4073,8c91c86ade8e7c1d217e64bfbeaba847ff4c0ff3e34d7439fc6d90601e19efbe,ded77a17450429f82e194d864a698349792691b66d6da889b4de8aae3389ccbf,checkpoints/model_786ac29de91cf3bb.npz
1782179862.0887883,30,786ac29de91cf3bbd0568992709a7e4dc1b4896959f17c529ea99a6fdd1e4073,5bce9e9735b42d4a6ebc289cd93d2f7d792a5498088ffa048ab6b711a6280c86,3f124bf64d1e5e99034b66fc9bf117f8d505c16d59b2d00205ab0f0529c264b3,checkpoints/model_786ac29de91cf3bb.npz
1782179874.712623,31,786ac29de91cf3bbd0568992709a7e4dc1b4896959f17c529ea99a6fdd1e4073,ce8bdd80fa4548c9edb88821eb75cd6eebae0511020def2dc957bc36f3bdea30,b39f572adb43a8af00dd42b94e2c87dbd793b6b2e57cd205d8e755d5a6be0225,checkpoints/model_786ac29de91cf3bb.npz
1782179887.4425588,32,786ac29de91cf3bbd0568992709a7e4dc1b4896959f17c529ea99a6fdd1e4073,ce8bdd80fa4548c9edb88821eb75cd6eebae0511020def2dc957bc36f3bdea30,4833fd47bbe64aae56c177f93a9ac7715fd4921554a38f61572bee2508f35065,checkpoints/model_786ac29de91cf3bb.npz
1782179898.8016727,33,786ac29de91cf3bbd0568992709a7e4dc1b4896959f17c529ea99a6fdd1e4073,9d366d2572c77c4c6c95df4242c13e7c378300659b95b3c66564968ea0b9fa7d,4282a80961dfeb53495929540c633ce0e6fd0f52e45084cd6636840a8ef7493d,checkpoints/model_786ac29de91cf3bb.npz
1782179911.8020494,34,786ac29de91cf3bbd0568992709a7e4dc1b4896959f17c529ea99a6fdd1e4073,8c91c86ade8e7c1d217e64bfbeaba847ff4c0ff3e34d7439fc6d90601e19efbe,4fe211a00b58c2052f226b3a6ddafb6ff9b4e5e535a7ad00c6c17a30beac004a,checkpoints/model_786ac29de91cf3bb.npz
1782179924.4624906,35,786ac29de91cf3bbd0568992709a7e4dc1b4896959f17c529ea99a6fdd1e4073,ce8bdd80fa4548c9edb88821eb75cd6eebae0511020def2dc957bc36f3bdea30,ebe4552481771e4f0a6a918d834c4813198fafa28c26515e2a8b7291f9402085,checkpoints/model_786ac29de91cf3bb.npz
1782179937.000184,36,786ac29de91cf3bbd0568992709a7e4dc1b4896959f17c529ea99a6fdd1e4073,ce8bdd80fa4548c9edb88821eb75cd6eebae0511020def2dc957bc36f3bdea30,e42054bb0f02e1ab87985017313e233173ea0b73893641b4a0b093ef209f339d,checkpoints/model_786ac29de91cf3bb.npz
1782179950.4772747,37,786ac29de91cf3bbd0568992709a7e4dc1b4896959f17c529ea99a6fdd1e4073,8c91c86ade8e7c1d217e64bfbeaba847ff4c0ff3e34d7439fc6d90601e19efbe,f6f7da1efb54545487a01f07d33e933fff1c5d0bf403dab3792543b8cf231b7a,checkpoints/model_786ac29de91cf3bb.npz
1782179963.222288,38,786ac29de91cf3bbd0568992709a7e4dc1b4896959f17c529ea99a6fdd1e4073,ce8bdd80fa4548c9edb88821eb75cd6eebae0511020def2dc957bc36f3bdea30,faa070349172ab5a3f7a39c166ec8170d5d974a06557a6d20a5e23c4ac4692d5,checkpoints/model_786ac29de91cf3bb.npz
1782179975.2809668,39,786ac29de91cf3bbd0568992709a7e4dc1b4896959f17c529ea99a6fdd1e4073,efbed96fb4c0115a738a1476ed13b71a99d735a7345bfde02ed7b55f1f2f123e,7c4bd938cfec7331f476909f5ece69e484d7087a216ed10f636ca0aa134bec28,checkpoints/model_786ac29de91cf3bb.npz
1782179988.421471,40,786ac29de91cf3bbd0568992709a7e4dc1b4896959f17c529ea99a6fdd1e4073,ce8bdd80fa4548c9edb88821eb75cd6eebae0511020def2dc957bc36f3bdea30,ab77e5769d67028d2bd393727a72b1cbc77b59f3c98fc1fea1396b06ac973d0b,checkpoints/model_786ac29de91cf3bb.npz
1782180002.7292705,41,786ac29de91cf3bbd0568992709a7e4dc1b4896959f17c529ea99a6fdd1e4073,8c91c86ade8e7c1d217e64bfbeaba847ff4c0ff3e34d7439fc6d90601e19efbe,c5ff76a7c7d5183f7a3531ed4049fa596cfc9d3933fa739522f172fb4630b915,checkpoints/model_786ac29de91cf3bb.npz
1782180015.8190084,42,04de1621b862ceca20c18a4a09ba3d2b55d877ab57931389f8214bce321c8d3c,5872089b0f8d5b97fe44f3bc2d3785b89e365a31c1e41ca583dccc79bc74469e,5a8bb933e398f94abdb79b96ebfc9fa9ad8ec5856f284d65f0c1805d945d6a49,checkpoints/model_04de1621b862ceca.npz
1782180029.6185534,43,7fcfddce1f0126aa8f90b0fbfc9ba9e012f8e4ae206becd820e430d8bf15950b,8c91c86ade8e7c1d217e64bfbeaba847ff4c0ff3e34d7439fc6d90601e19efbe,e6365a2a01b18049fa98fa9bb36601100e850bb7fbe4304316c30cf2b54117e2,checkpoints/model_7fcfddce1f0126aa.npz
1782180042.7343564,44,95d93b99911ee416e588434c1897e179ecc7e2e75c7dfaa6a9bbba2da09acb70,ce8bdd80fa4548c9edb88821eb75cd6eebae0511020def2dc957bc36f3bdea30,85a56806376883bd064b144e9854e5bb5531197d6325cc0de8b71badb33b5f09,checkpoints/model_95d93b99911ee416.npz
1782180055.035608,45,04de1621b862ceca20c18a4a09ba3d2b55d877ab57931389f8214bce321c8d3c,dcfebfac4c4ebef45aaa868dc7110bbd993a9f392992560ea9cadc006a3b7e42,a3e9bffecde043d24c9135d5e21b988f647a295e09d0c4b9b03de0911b07a6f0,checkpoints/model_04de1621b862ceca.npz
1782180066.2716992,46,04de1621b862ceca20c18a4a09ba3d2b55d877ab57931389f8214bce321c8d3c,54954575e2c286427068c18d1f6610e739456f62d9c507e502870082a8c7ca3e,165ffb4c1cc3958fdad5186d0353e73e33abc3c3e009815d2228d4d2755854d2,checkpoints/model_04de1621b862ceca.npz
1782180080.4120903,47,04de1621b862ceca20c18a4a09ba3d2b55d877ab57931389f8214bce321c8d3c,5bce9e9735b42d4a6ebc289cd93d2f7d792a5498088ffa048ab6b711a6280c86,00936613addeaf335342f4f37afa521800806a583226f155645b7afcda9fe016,checkpoints/model_04de1621b862ceca.npz
1782180093.8769908,48,079724cdf2a2452ce6099510c0059ff8d647b4ddb53adfe794375daae5643549,8c91c86ade8e7c1d217e64bfbeaba847ff4c0ff3e34d7439fc6d90601e19efbe,b7185040f6205efb9b541435685690b5a823e30d26cdaf9545df78983f04f971,checkpoints/model_079724cdf2a2452c.npz
1782180105.291394,49,eace63ebedbaf2f0c8e107f905415e646327dfa97daf5c4b16f23ba1160ab4d0,efbed96fb4c0115a738a1476ed13b71a99d735a7345bfde02ed7b55f1f2f123e,ae9730391d487b2fc2f2748d4ae1b0957fd4afb1ec28260cfa05668d56418de6,checkpoints/model_eace63ebedbaf2f0.npz
1782180119.5512023,50,e4c0dbf423946cf2ec7c59b6178b55244ffe76b02f44f13713525bea16c24990,5bce9e9735b42d4a6ebc289cd93d2f7d792a5498088ffa048ab6b711a6280c86,c9b94724e5feb3b7841e12eb1990e3379a4bb834fea46383a76b718ea4176b51,checkpoints/model_e4c0dbf423946cf2.npz
