timestamp,round,model_hash,server_state_hash,client_updates_hash,checkpoint_file
1782310859.1024697,12,72a94b469e6e807eaea0cfd6e22200219e38578a531b698ce6b2986e67638e3f,9922588b2e4d1db72cc08fd2778646ac011472b0ecf24aebb1684fcc326bb67a,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,checkpoints/model_72a94b469e6e807e.npz
1782310859.80415,13,72a94b469e6e807eaea0cfd6e22200219e38578a531b698ce6b2986e67638e3f,9922588b2e4d1db72cc08fd2778646ac011472b0ecf24aebb1684fcc326bb67a,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,checkpoints/model_72a94b469e6e807e.npz
1782310860.5248573,14,72a94b469e6e807eaea0cfd6e22200219e38578a531b698ce6b2986e67638e3f,9922588b2e4d1db72cc08fd2778646ac011472b0ecf24aebb1684fcc326bb67a,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,checkpoints/model_72a94b469e6e807e.npz
1782310861.3183782,15,72a94b469e6e807eaea0cfd6e22200219e38578a531b698ce6b2986e67638e3f,9922588b2e4d1db72cc08fd2778646ac011472b0ecf24aebb1684fcc326bb67a,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,checkpoints/model_72a94b469e6e807e.npz
1782310862.2201912,16,72a94b469e6e807eaea0cfd6e22200219e38578a531b698ce6b2986e67638e3f,9922588b2e4d1db72cc08fd2778646ac011472b0ecf24aebb1684fcc326bb67a,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,checkpoints/model_72a94b469e6e807e.npz
1782310863.076249,17,72a94b469e6e807eaea0cfd6e22200219e38578a531b698ce6b2986e67638e3f,9922588b2e4d1db72cc08fd2778646ac011472b0ecf24aebb1684fcc326bb67a,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,checkpoints/model_72a94b469e6e807e.npz
1782310863.852883,18,72a94b469e6e807eaea0cfd6e22200219e38578a531b698ce6b2986e67638e3f,9922588b2e4d1db72cc08fd2778646ac011472b0ecf24aebb1684fcc326bb67a,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,checkpoints/model_72a94b469e6e807e.npz
1782310864.6616814,19,72a94b469e6e807eaea0cfd6e22200219e38578a531b698ce6b2986e67638e3f,9922588b2e4d1db72cc08fd2778646ac011472b0ecf24aebb1684fcc326bb67a,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,checkpoints/model_72a94b469e6e807e.npz
1782310865.574044,20,72a94b469e6e807eaea0cfd6e22200219e38578a531b698ce6b2986e67638e3f,9922588b2e4d1db72cc08fd2778646ac011472b0ecf24aebb1684fcc326bb67a,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,checkpoints/model_72a94b469e6e807e.npz
1782310866.3259132,21,72a94b469e6e807eaea0cfd6e22200219e38578a531b698ce6b2986e67638e3f,9922588b2e4d1db72cc08fd2778646ac011472b0ecf24aebb1684fcc326bb67a,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,checkpoints/model_72a94b469e6e807e.npz
1782310867.0274205,22,72a94b469e6e807eaea0cfd6e22200219e38578a531b698ce6b2986e67638e3f,9922588b2e4d1db72cc08fd2778646ac011472b0ecf24aebb1684fcc326bb67a,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,checkpoints/model_72a94b469e6e807e.npz
1782310867.8212545,23,72a94b469e6e807eaea0cfd6e22200219e38578a531b698ce6b2986e67638e3f,9922588b2e4d1db72cc08fd2778646ac011472b0ecf24aebb1684fcc326bb67a,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,checkpoints/model_72a94b469e6e807e.npz
1782310868.6533628,24,72a94b469e6e807eaea0cfd6e22200219e38578a531b698ce6b2986e67638e3f,9922588b2e4d1db72cc08fd2778646ac011472b0ecf24aebb1684fcc326bb67a,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,checkpoints/model_72a94b469e6e807e.npz
1782310869.4448373,25,72a94b469e6e807eaea0cfd6e22200219e38578a531b698ce6b2986e67638e3f,9922588b2e4d1db72cc08fd2778646ac011472b0ecf24aebb1684fcc326bb67a,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,checkpoints/model_72a94b469e6e807e.npz
1782310870.3279624,26,72a94b469e6e807eaea0cfd6e22200219e38578a531b698ce6b2986e67638e3f,9922588b2e4d1db72cc08fd2778646ac011472b0ecf24aebb1684fcc326bb67a,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,checkpoints/model_72a94b469e6e807e.npz
1782310871.150874,27,72a94b469e6e807eaea0cfd6e22200219e38578a531b698ce6b2986e67638e3f,9922588b2e4d1db72cc08fd2778646ac011472b0ecf24aebb1684fcc326bb67a,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,checkpoints/model_72a94b469e6e807e.npz
1782310871.985985,28,72a94b469e6e807eaea0cfd6e22200219e38578a531b698ce6b2986e67638e3f,9922588b2e4d1db72cc08fd2778646ac011472b0ecf24aebb1684fcc326bb67a,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,checkpoints/model_72a94b469e6e807e.npz
1782310872.8752246,29,72a94b469e6e807eaea0cfd6e22200219e38578a531b698ce6b2986e67638e3f,9922588b2e4d1db72cc08fd2778646ac011472b0ecf24aebb1684fcc326bb67a,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,checkpoints/model_72a94b469e6e807e.npz
1782310873.8199325,30,72a94b469e6e807eaea0cfd6e22200219e38578a531b698ce6b2986e67638e3f,9922588b2e4d1db72cc08fd2778646ac011472b0ecf24aebb1684fcc326bb67a,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,checkpoints/model_72a94b469e6e807e.npz
1782310874.6223297,31,72a94b469e6e807eaea0cfd6e22200219e38578a531b698ce6b2986e67638e3f,9922588b2e4d1db72cc08fd2778646ac011472b0ecf24aebb1684fcc326bb67a,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,checkpoints/model_72a94b469e6e807e.npz
1782310908.1919026,32,84995a74983f28c63867ce041a5aca3510285476cdf05fc83eb0109ad96bf339,0395505d5fc439009aa28a16c6e629464c27368e3341fe4862abbde65db105c4,eda7dd3ad230e0c6c9b10af90b883f9d08851e1e52df210a62350d86918d4717,checkpoints/model_84995a74983f28c6.npz
1782310968.1899269,33,b9fb3ff2bcda8c8e6dd4396e4abc067ca5d772b44bdb9b56018c618442f95a79,2fe310eaea74400b777e98f01fae037c0bc33ea25ecdaae23d966d66169664c1,f6d006957b7ca3bded5acd58df6c97acbf043d7c1e3241eed1ba9b85ba2649f0,checkpoints/model_b9fb3ff2bcda8c8e.npz
1782311047.4587805,34,aa9bac2238ee5a088acc13690ef9ea2a0166796144f13511ad74a1cb4faf74e6,d6ed9949a84fd71ed7c9dd07e66198fe3c557c68919c81697eb95109c6d1e4be,ef4d8643d5b0420e1a275449ad82df78e58f1e9d904d2e3e94e8d9dfe6fe55dc,checkpoints/model_aa9bac2238ee5a08.npz
1782311147.7242298,35,093e3f7e3907b24cde5bcac5fab804963a5d2ac90aaeb02d09e9d096243fe38c,0395505d5fc439009aa28a16c6e629464c27368e3341fe4862abbde65db105c4,2c07be87386bc0484da8169cb7361e6177e01e88e1670a93b74c464bd4326d05,checkpoints/model_093e3f7e3907b24c.npz
1782311241.912867,36,f124a2c26a915910dfa0ccf866b58c7cd4dbc74d75dc6ee4e092832b2f4fc49e,f503f4f4667ea27e3fafd34d9c80a831d37fc26ba33e9f852d1d40b1e03beeb0,61f98258e64eb3d2483ebc5b3dfa5118b8dd66ea44d2694eec29607b556917ac,checkpoints/model_f124a2c26a915910.npz
1782311345.477917,37,0e9b2a8f30ad65803060c8e034be2f8195e23bfe982c584181637da6769cd261,d13b313a476eff5ee63daf47de93087513a3144f2974e5f211f49ad815f60334,d00a75bf6913554e637f99aa60f8e4606f14c67dbd88dc5b8696de4875f3a3a8,checkpoints/model_0e9b2a8f30ad6580.npz
1782311440.5978396,38,d1ae0f148a818d39d5d77930954ba3f358ccdb939c5e5977604643325ae5792a,0395505d5fc439009aa28a16c6e629464c27368e3341fe4862abbde65db105c4,426e8ab557d523426e60a373e6271a7e008abbc660b36ab82d24cad2f3d0afcc,checkpoints/model_d1ae0f148a818d39.npz
1782311528.7537277,39,c63d68761fc71e919b423d1db910172954ca94b24d32d0f50bed180db20cd65a,d6ed9949a84fd71ed7c9dd07e66198fe3c557c68919c81697eb95109c6d1e4be,229d3d715262961c5c7b1e0831e9813d4a8b7cb3bb9a1b925fb572527773b98e,checkpoints/model_c63d68761fc71e91.npz
1782311622.3296528,40,ccdeb5acd7c6a0c93819681cf7f58d679dff1a99b1abc6c0beb23383097bf6c9,f503f4f4667ea27e3fafd34d9c80a831d37fc26ba33e9f852d1d40b1e03beeb0,061a5709c70ada020ef5e92ff5a577be0a1f0d07215402f6dfb67f7a745b4fe2,checkpoints/model_ccdeb5acd7c6a0c9.npz
1782311720.1569517,41,79e5c1b2bf2708288f82aa6bf0ff1bb5a785dfd0b37a7e75e35e38d4cb25a363,0395505d5fc439009aa28a16c6e629464c27368e3341fe4862abbde65db105c4,bd22317a30eb48795eefa0a46775e8f151d5b578001502439c2a98bcdfe24855,checkpoints/model_79e5c1b2bf270828.npz
1782311812.5736613,42,f27c26372b75f42b41cc2a88345972cbbe6bdf6ef8b8aaf19cd7c199f8df1948,f503f4f4667ea27e3fafd34d9c80a831d37fc26ba33e9f852d1d40b1e03beeb0,9dcbf4781452e37736ec3912d249f61bd1721cd7b1ffdafefd8b1cf784978a71,checkpoints/model_f27c26372b75f42b.npz
1782311909.8385663,43,be5b100fd232f3fe25d6d8958a6475e0490ab3f6e11a6ff6a1142d11cf66aae9,0395505d5fc439009aa28a16c6e629464c27368e3341fe4862abbde65db105c4,c7827fd15feee545f5ef416db839b638135978afd8216e858678b33ab0edc0b2,checkpoints/model_be5b100fd232f3fe.npz
1782312010.029655,44,19066be5c821d67c34ed1d54b0848178900fecb229617f496a9d3e59c2ade9fe,0395505d5fc439009aa28a16c6e629464c27368e3341fe4862abbde65db105c4,f3b90b6c760a83d199fa28649c50478c18014e9eae0ebe8f8a6577cd18e0caa4,checkpoints/model_19066be5c821d67c.npz
1782312109.0584676,45,69bc81a5e72295042f02c8ede2f9568c14005b6aa28c5d857ee355c4f1f20fa3,f503f4f4667ea27e3fafd34d9c80a831d37fc26ba33e9f852d1d40b1e03beeb0,e0f9c8eec0da4eefd4e567dce28168967cce0215c445baecdbff107dc6ef6525,checkpoints/model_69bc81a5e7229504.npz
1782312185.6388683,46,30b3ddee02fc1cb07c16956612572b31e2545dc76c62cb527ba0e22491c31343,581ab02c3535c981637111ab92f8668f49bf75cd485b546e362ca69356cb4198,692d5403850e04a206da5d45dcd8a8235ddf41ebf63ee9843cc3b6def1f6c086,checkpoints/model_30b3ddee02fc1cb0.npz
1782312284.4332325,47,dbce06d9962863dea0201f65e3023c980e139502b882e3af69884bbd3034fef0,0395505d5fc439009aa28a16c6e629464c27368e3341fe4862abbde65db105c4,ebc7d8284e67b01c883dc319deec05e7fc5e989137d3bc57eea6fbb9cae7e767,checkpoints/model_dbce06d9962863de.npz
1782312380.5359023,48,f8af08e419221da377e54c7083369f673ace954a918e98d946228341171c631e,0395505d5fc439009aa28a16c6e629464c27368e3341fe4862abbde65db105c4,634460c8aa6165e67234163c1314e54855a67a4579e519443b731c435931f2f0,checkpoints/model_f8af08e419221da3.npz
1782312446.8306456,49,3995e2229d53bb26588621e2ebcd108317614979355cf14880dad4b51edf5ded,4e4e9c7fd99fe405388e39469b1f4bf62ea64c2f2f1e2051ef812a4a397b229e,b4a9a98a096d2a5499a5999d035c8dd857313434dd9d4333a9a7056831ad3690,checkpoints/model_3995e2229d53bb26.npz
1782312548.101162,50,1e3872f6472782e6c9ab2b2a820d4713661db4550d3640ab36432c1e8fd9ead9,d13b313a476eff5ee63daf47de93087513a3144f2974e5f211f49ad815f60334,99932fecb4f15a011a86bff27253fb626d190b022f976c1310479d529429726b,checkpoints/model_1e3872f6472782e6.npz
