timestamp,round,model_hash,server_state_hash,client_updates_hash,checkpoint_file
1782225129.4903245,12,b964d7a3d0eb6c22aa22525079624af2616575ae6647aaadddb56505966aeb33,0ee5457d97ec3b964e1e06f44b934f29e89d63071cf8323eff4345ddc6b1dd8d,e4ab858e5179116cfcee9459aa500b5ff319ce94fcc09187e67167e9ec762caf,checkpoints/model_b964d7a3d0eb6c22.npz
1782225160.9032912,13,700f595a68d3106afebb63c8a476dbd7205d81e28ca39c06d88a8a204164a5da,5a4da43783a08d9007ec8c0dc02e536f6c69cc416801bab4e4167866e6ff4e0c,01635c666e1e24d8aaf69c349b6777b1907da29490e81fac60a6d1c0c12fd811,checkpoints/model_700f595a68d3106a.npz
1782225190.4271758,14,3a1c5f063b5cd28527bdeadfea46715fb85f362aeb9119e418d398ad230311c4,5a4da43783a08d9007ec8c0dc02e536f6c69cc416801bab4e4167866e6ff4e0c,1827a48c641dc87bfd7b6a6fec2d3871116447b197bddc16a1fb62027e097448,checkpoints/model_3a1c5f063b5cd285.npz
1782225228.0686593,15,44ccce2312da036360cc241feeb969d3441bdfb9fb23f5eb4eefaca67c392fdf,0ee5457d97ec3b964e1e06f44b934f29e89d63071cf8323eff4345ddc6b1dd8d,07e2ea3d8b067e863807d5b26e2764e4fa096348090215335c81260ef2ae2989,checkpoints/model_44ccce2312da0363.npz
1782225266.928282,16,22544e14099a8556ea11b8690d78ebb2e80b097c8b3cec9eae97b9ce1d736ebc,735c41d6fe544b799d0cd358a0d6e82b1f240232c0fff817ccd567eabcdf7493,17f655baedc8e53f9cd7d82e1dae0763f6330629601a148871f8a2accbbc0e46,checkpoints/model_22544e14099a8556.npz
1782225304.012987,17,9850939a43c9692b722fb97d5f96fdb2a076d983e2baf38b5714d9bc1ba0ffcc,0ee5457d97ec3b964e1e06f44b934f29e89d63071cf8323eff4345ddc6b1dd8d,b1acd07a915ccc9b6d4eddff71123d6ecfcfb521cf2d007744c648bd3eaf7e01,checkpoints/model_9850939a43c9692b.npz
1782225335.921264,18,88786a5205f7409968ec9d0dcb0b1522daefc37c70ec9d1d678b9d4d86fbb89a,d56e45842be334e1fd02086ebf317f3e04e916c21bc3da1c18c4a7e520157b3d,898ea799a5dd4e69baef79ba4032f5fbd7fb8077da9a377e7381d4c02e6879d5,checkpoints/model_88786a5205f74099.npz
1782225372.2197704,19,ee100fd29fd5591b4dd062cffb8767dd5a2250394d5e6d69cac40f0e21cb069c,0ee5457d97ec3b964e1e06f44b934f29e89d63071cf8323eff4345ddc6b1dd8d,085ac29148972f2b531336d7aa6a1bfdd401c8b503c3b0bc7daa1de5a1ae7f9d,checkpoints/model_ee100fd29fd5591b.npz
1782225415.9827838,20,fd8d730cf4ee165f42b86c32d2f5457e070500826e718d9783334a75ba5a50b2,845f22a9ad049680ca206d954b711647439c14d07d133b67010bc977c0dd02bf,c7fcbc6d65614b16eb65e4580e45ee19281eb58de3e31f208683d53a8ede4894,checkpoints/model_fd8d730cf4ee165f.npz
1782225450.6477013,21,5d959562ff17f7c97d8cf0e68a451ae4b7e7f926328b85570a386dc9e789db89,fe1f3a9a406708230380ece243c8c4ede1020e4ba145dc8d63b919e98097e10e,2582330fad353c93c59eb8905d8205679773d226ef076a370ccb641cecaa55d7,checkpoints/model_5d959562ff17f7c9.npz
1782225482.9344733,22,1d9c0555cb5309ea603ed66e009d15abe512e86dcd3a55f46f71c1f1dfb487d6,d56e45842be334e1fd02086ebf317f3e04e916c21bc3da1c18c4a7e520157b3d,224e702192b7a9a443a1756899b42ac0c0e8a83735072b8b17d3416a8ba72383,checkpoints/model_1d9c0555cb5309ea.npz
1782225518.1109748,23,4dd8ab6a6e6f403f36f0cb7063917f2839391bc11c68cfd9808805b508f55588,fe1f3a9a406708230380ece243c8c4ede1020e4ba145dc8d63b919e98097e10e,687c5cd196f5ddc995651e14c51d95ac975eedd269630992ac1760465f944108,checkpoints/model_4dd8ab6a6e6f403f.npz
1782225554.8873687,24,0d4daefd59d4a9f5b58975f2bfb3dbffd38936cc4539111ae1b3b76b01d8f516,0ee5457d97ec3b964e1e06f44b934f29e89d63071cf8323eff4345ddc6b1dd8d,61e38af8dd0aaca85e50ad0a6043291ffb321ba55739818ff09a47bdc9f3ced9,checkpoints/model_0d4daefd59d4a9f5.npz
1782225591.6126208,25,f5665ab779d919b92403d1fb5dc6e452a8bad0e8f4909fa7d6cfd49563fa127f,0ee5457d97ec3b964e1e06f44b934f29e89d63071cf8323eff4345ddc6b1dd8d,326a1ee152aca06457ba0c1ee546ef4f8fba9c56e8cc456f8c1aa19f33dba0bf,checkpoints/model_f5665ab779d919b9.npz
1782225630.301938,26,b20984375c3d6075b0a6f0747c573a3cb8d577b88ed6abfe2d4b2d0181b6717a,53ea257addc7fd6a5bda762dc55cb089b8c8fff653127ee0372e86d62118c870,ed710ac937746b7a071e48b8cef0bc5a43af5988c901bef3acd0e1ba136adf84,checkpoints/model_b20984375c3d6075.npz
1782225665.7316754,27,edf2b5390c9812277c07c2517335dd122962da68f9e931aa7a69f6c06ef656a9,fe1f3a9a406708230380ece243c8c4ede1020e4ba145dc8d63b919e98097e10e,a491bee2e9288cb1b3ae635bbb9e441875efd12d1f81f67a022d86973857cec4,checkpoints/model_edf2b5390c981227.npz
1782225705.070518,28,e961afe3cf8954407da631b6440ee2926c2f8578f2e1951bf00d4b199f52ee34,735c41d6fe544b799d0cd358a0d6e82b1f240232c0fff817ccd567eabcdf7493,e7228921a0cc01179962b9ba8a0777a036f8933d1c0546678a904ac7f4ad6b23,checkpoints/model_e961afe3cf895440.npz
1782225745.4865415,29,71e87462f2be2043e5c2969ebed5668bb790817cc16f38d5fe67b1ccae785041,735c41d6fe544b799d0cd358a0d6e82b1f240232c0fff817ccd567eabcdf7493,d62e1cdc0507481ddeade39b8402aab075b99fa25d03a5332fb9d57c48e41748,checkpoints/model_71e87462f2be2043.npz
1782225787.3167777,30,61eb40a52f73b821cc462903146d607f475955cd811cc18316b5bf30b947c6af,53ea257addc7fd6a5bda762dc55cb089b8c8fff653127ee0372e86d62118c870,700f857f7344069fb2730ff114551d9a879a61209070cdfd74c3809a9e4be296,checkpoints/model_61eb40a52f73b821.npz
1782225825.4264264,31,a784d5327eb9e25510ac254be755ed7fe71c7d8493dffc75c922c05820d4f07c,0ee5457d97ec3b964e1e06f44b934f29e89d63071cf8323eff4345ddc6b1dd8d,dd512a22ab6f2262c5bee01a0bf8443e5bb726517a773d4c32e094afe169ddb6,checkpoints/model_a784d5327eb9e255.npz
1782225863.6128075,32,7c626647858df0927de1875ce57bb4715f5dca73dd069810a22f7fd7658ec8b7,0ee5457d97ec3b964e1e06f44b934f29e89d63071cf8323eff4345ddc6b1dd8d,eda7dd3ad230e0c6c9b10af90b883f9d08851e1e52df210a62350d86918d4717,checkpoints/model_7c626647858df092.npz
1782225897.5992134,33,f9a03ec5f8b8abd4ecacc9b368b38298c67446ce044e5e83440f98ea059bd65d,d56e45842be334e1fd02086ebf317f3e04e916c21bc3da1c18c4a7e520157b3d,65dd2224a3dbaf40cc48c7caa8895d8196533cc33ea48b269f4158bc7c2bb96d,checkpoints/model_f9a03ec5f8b8abd4.npz
1782225937.2273774,34,51ca35d91c11597239287027ec9b6fb568f5abf5803abbd0aea73aaf02b76b96,735c41d6fe544b799d0cd358a0d6e82b1f240232c0fff817ccd567eabcdf7493,90cc2ec92d018b8fbdf3db4f3b27517c0fa991b0faf8cdfee0ca85798c64535f,checkpoints/model_51ca35d91c115972.npz
1782225975.0914953,35,41310b06f9cda650dadcd15b4a1ad5877db9d8926126651fd29fd23537161f5e,0ee5457d97ec3b964e1e06f44b934f29e89d63071cf8323eff4345ddc6b1dd8d,2c07be87386bc0484da8169cb7361e6177e01e88e1670a93b74c464bd4326d05,checkpoints/model_41310b06f9cda650.npz
1782226013.3288028,36,62bb4e08f4b2b143b6da774b028bba1a8356bee41130a1673c20d0fb55ab7a4d,0ee5457d97ec3b964e1e06f44b934f29e89d63071cf8323eff4345ddc6b1dd8d,998b3098024669b4dabfade10d9229b04ef43628f32ab08101356211a32bf893,checkpoints/model_62bb4e08f4b2b143.npz
1782226053.490042,37,f747c42ab67c18e8cceb21bbb34e8fb278e8e0b32b50789210e6591b36e342aa,735c41d6fe544b799d0cd358a0d6e82b1f240232c0fff817ccd567eabcdf7493,d00a75bf6913554e637f99aa60f8e4606f14c67dbd88dc5b8696de4875f3a3a8,checkpoints/model_f747c42ab67c18e8.npz
1782226090.469174,38,fd8cacb8a69f37e906e604811d92d1dc17eb92741cf5c424033131d8d797dc9c,0ee5457d97ec3b964e1e06f44b934f29e89d63071cf8323eff4345ddc6b1dd8d,426e8ab557d523426e60a373e6271a7e008abbc660b36ab82d24cad2f3d0afcc,checkpoints/model_fd8cacb8a69f37e9.npz
1782226126.2779884,39,ad805aca1f4da20175f67346ae251743347bda99731b5d2642f1adcf3ae12fec,fe1f3a9a406708230380ece243c8c4ede1020e4ba145dc8d63b919e98097e10e,45cc5cf125cdb93589451aca40bf86201188de1bf3a6902068f2a3b69cd9732f,checkpoints/model_ad805aca1f4da201.npz
1782226165.3740637,40,b6401e5287393e9621dfa2d442b7e1c43339bda949e552bb0a69faaa90116067,0ee5457d97ec3b964e1e06f44b934f29e89d63071cf8323eff4345ddc6b1dd8d,40e330454d63c122547691b1eef7bec15225d018611d9a2b364214cbcdd482df,checkpoints/model_b6401e5287393e96.npz
1782226205.6271625,41,f59805551beb2cfd65b9361c4136b5fdc7b6979419efd3c68605dbefbb08d9e0,735c41d6fe544b799d0cd358a0d6e82b1f240232c0fff817ccd567eabcdf7493,ae9ca350658ef60d03d28646bf55ee1fa3bfa8deab5480e1954decd7958aa662,checkpoints/model_f59805551beb2cfd.npz
1782226244.3016129,42,602826bfd18850fdbb80e507a84c7b026078e915da77378662e916cd0361fe7b,0ee5457d97ec3b964e1e06f44b934f29e89d63071cf8323eff4345ddc6b1dd8d,262e17404b4ee08623bab1e4008a7d91388099f94b51ec5e891929da102dd4c5,checkpoints/model_602826bfd18850fd.npz
1782226284.8864036,43,f5426754569548f7a87a3c025a3952beebad8969cbf70a5ddbf3701ed2f61433,735c41d6fe544b799d0cd358a0d6e82b1f240232c0fff817ccd567eabcdf7493,3cd33698a9c5568df3491ff4454ffec2f2e30b8fc99f14986097c896bc9fc822,checkpoints/model_f5426754569548f7.npz
1782226324.8036268,44,d6f56a263077a0d45318370964fbbfbd3498ee10c5c3e4de95fc218eaa6eb486,0ee5457d97ec3b964e1e06f44b934f29e89d63071cf8323eff4345ddc6b1dd8d,f3b90b6c760a83d199fa28649c50478c18014e9eae0ebe8f8a6577cd18e0caa4,checkpoints/model_d6f56a263077a0d4.npz
1782226361.5146265,45,ad490ca458659b78dc509527a1866ef33913202218c1d1c0cc8c88acb62c4cdb,fe1f3a9a406708230380ece243c8c4ede1020e4ba145dc8d63b919e98097e10e,e0f9c8eec0da4eefd4e567dce28168967cce0215c445baecdbff107dc6ef6525,checkpoints/model_ad490ca458659b78.npz
1782226396.4037926,46,f1b403c0d8402313ac7100005a893b785b2e81f8cf13e2a64f3a1fd0fa1a08b9,d56e45842be334e1fd02086ebf317f3e04e916c21bc3da1c18c4a7e520157b3d,1a1c30d5377297b83f572ebd45a240ff861427b6bad20d11eba019d8d43eaa4c,checkpoints/model_f1b403c0d8402313.npz
1782226440.4553695,47,ff39b1ec461abc615f1296e8ef13eb424749b9e09285febabbc0e8461ceb77e6,53ea257addc7fd6a5bda762dc55cb089b8c8fff653127ee0372e86d62118c870,43c8a54564d1e31dad965fe66561eb8bef0b5e6ceb0d31553b7d71559d322505,checkpoints/model_ff39b1ec461abc61.npz
1782226481.4117424,48,0e88df6e17c29a8c7c17560c9037bbfaf2b496ec46133ddaea8a74fe0be920cb,735c41d6fe544b799d0cd358a0d6e82b1f240232c0fff817ccd567eabcdf7493,dd88c0353334a092de5ec51bff51449afbccc18710d7554e2f8a95c4a70c0714,checkpoints/model_0e88df6e17c29a8c.npz
1782226515.7059817,49,4d41cccbeb29070be03cc56b901cbefe75f72dcd7adcfabcdf1d2fb263bf4ed9,fe1f3a9a406708230380ece243c8c4ede1020e4ba145dc8d63b919e98097e10e,32abcb226682b157c9c6fb22f345685eef4db9dda476ff293b6071a292334d7b,checkpoints/model_4d41cccbeb29070b.npz
1782226557.563697,50,c7c62804ce7894be04715e32133aafd43c5ad5e00b7c74c1fbcd948ee861158b,53ea257addc7fd6a5bda762dc55cb089b8c8fff653127ee0372e86d62118c870,bcde9bae15fddeb2e19b9cd7731a0fc93eec0620d07e759debcf0a4f92b55007,checkpoints/model_c7c62804ce7894be.npz
